,Name,Class
46122,ம் கட்டை,Tamil
46123,கார்மேல் வத்த,Sinhala
46124,கலனை,Tamil
46125,காலயன்உறுவ,Tamil
46126,காலாய்க்கிராமம்,Tamil
46127,காளையடிக்குளம்,Tamil
46128,தலவில,Sinhala
46129,காலவிலகந்த,Sinhala
46130,கலவில வத்த,Sinhala
46131,காலாவச்சேனை,Tamil
46132,காளிகோவில் வீதி,Tamil
46133,காளிகோவிலடி,Tamil
46134,கலைக்கோவிலடி,Tamil
46135,காலிக்கோவிலடியின் ஒரு,Tamil
46136,காளிகோவிலடி,Tamil
46137,காலிகவில,Sinhala
46138,கலிதூவஒரு,Sinhala
46139,காலியாவெவ,Sinhala
46140,கலையடி,Tamil
46141,கல்லெளிய,Sinhala
46142,கால்கன்ன,Tamil
46143,கள்ளியடிப்பிட்டி,Tamil
46144,காவடிகுடா,Tamil
46145,பேப்பர் நகரம்,Tamil
46146,காவந்திஸ்ஸபுர,Sinhala
46147,காவில்,Tamil
46148,காவோலையம்பாலை,Tamil
46149,காவ்யோதயகம,Sinhala
46150,காஸ்சபகம,Sinhala
46151,காசியப்பகம,Tamil
46152,காசன்பிட்டிய,Tamil
46153,காசல்மில்க் தோட்டம் L..,Sinhala
46154,காஸல்மேன்வத்த,Sinhala
46155,காசல்ட்ரி கடைத்தெரு,Sinhala
46156,காசல்ட்ரி குடியிருப்பு,Tamil
46157,காசல்ட்ரி தோட்டம்,Sinhala
46158,காஸல்வத்த,Sinhala
46159,காசி வீதி,Sinhala
46160,காசிகோட்டெ,Tamil
46161,காசிகோட்டே,Tamil
46162,காசிகோட்டே,Tamil
46163,காசிதெணிய,Sinhala
46164,காசிம் நகர்,Tamil
46165,காசிவத்த புர,Sinhala
46166,காசீம் ஒழுங்கை,Sinhala
46167,கஸ்லந்ட் வத்தயின் ஒரு,Sinhala
46168,பேப்பர் நகரம்,Tamil
46169,கிராமத்தின் பெயர்,Sinhala
46170,காஹேன்கம,Sinhala
46171,காஹேன்கம்,Sinhala
46172,காலையந்தோட்டம்,Tamil
46173,காளிகோவில்,Tamil
46174,காளிகோவில்,Tamil
46175,காளி கோவிலடி,Tamil
46176,காலியம்மஹர,Sinhala
46177,கலுவன்,Sinhala
46178,கெக்கணதுர,Sinhala
46179,கெகணதுர,Sinhala
46180,கெக்கலபன,Sinhala
46181,கெகலதென்ன,Sinhala
46182,கெகரிவெலகம,Sinhala
46183,கெக்கிரஹேன,Sinhala
46184,கெகிராவ நகரம்,Sinhala
46185,ககிரிஓபட,Sinhala
46186,கெகிரிகஸ்ஹேன,Sinhala
46187,கெகிரிகஹ உடுமுல்ல,Sinhala
46188,கெகிரிகொட,Sinhala
46189,கெக்கிரிகொடயா கம,Sinhala
46190,கெகிரிதெனிகந்த,Sinhala
46191,கெக்கிரிதெனிய,Sinhala
46192,கெகிரிய,Sinhala
46193,கெகிரிவரா மண்டிய,Sinhala
46194,கெகிரிவல,Sinhala
46195,கெகிரிவெலயின் ஒரு,Sinhala
46196,கெக்கிரிவல வீதி,Sinhala
46197,கெகிரிஸ்கந்தை,Sinhala
46198,கதிரிஹேன,Sinhala
46199,கெகிரிகேன,Sinhala
46200,கெகிரிஹேன கந்த,Sinhala
46201,பெகிரிஹேன்தொல,Sinhala
46202,கெக்கில்ல,Sinhala
46203,துஹில்லகந்த,Sinhala
46204,கெகில்ல மண்டிய,Sinhala
46205,கெகில்லதூவ,Sinhala
46206,கெகில்லபிடிய,Sinhala
46207,கெகில்லவத்த,Sinhala
46208,கெகில்லகேன,Sinhala
46209,கெகுனுஅதுல கிராமம்,Sinhala
46210,கெகுண குடியிருப்பு,Tamil
46211,கெகுணகந்த வத்த,Sinhala
46212,குலனஹேன,Sinhala
46213,பெரகும்பா பிரதேசம்,Sinhala
46214,கெக்குனகாலந்த லேன்,Sinhala
46215,ககுணகஹவத்தை,Sinhala
46216,கெகுணகஹ்ஹேன வத்த,Sinhala
46217,கெகுணகஹஹேன,Sinhala
46218,ககுணகொல்ல,Sinhala
46219,கெகுணவத்த,Sinhala
46220,கெக்குனவத்த கம,Sinhala
46221,கெக்குனவெல,Sinhala
46222,கெக்குணவெல,Sinhala
46223,கெக்குனகேன,Sinhala
46224,கெகுனஹேன கம,Sinhala
46225,கெகுணவ,Sinhala
46226,கெகுணாவ,Sinhala
46227,கெக்குணாவல,Sinhala
46228,கெகுணதுமுல்ல,Sinhala
46229,கெக்குணுகொல்ல,Sinhala
46230,கெகுணுகொல்ல,Sinhala
46231,கெகுண்தெணிய,Sinhala
46232,கெகுனவில,Sinhala
46233,கெக்குனவில,Sinhala
46234,கெகுரஹன,Sinhala
46235,கெகுலன்கொடை,Sinhala
46236,கெக்குலந்த,Sinhala
46237,கெகுலந்த கிராமம்,Sinhala
46238,கெக்குலலந்த,Sinhala
46239,கெக்குலந்த,Sinhala
46240,கெக்குலன்வெல,Sinhala
46241,கெகுலம்பிடிய,Sinhala
46242,கெகுலன்கொட,Sinhala
46243,கெக்குலான,Sinhala
46244,கெகுலெல்ல,Sinhala
46245,கெகுளவாடிய,Sinhala
46246,கெக்குலலிய ஒரு,Sinhala
46247,கெகுழுவெல,Sinhala
46248,கெகுலவெல,Sinhala
46249,கெகுளம,Tamil
46250,கெக்குலலிய,Sinhala
46251,கெகுலாவாடிய,Sinhala
46252,கெகுலதொல,Sinhala
46253,கெக்குலாவல,Sinhala
46254,கெகுல லியத்த,Sinhala
46255,கேகாலை நகரம்,Tamil
46256,கெட்டெப்பிட்டவத்த கம,Sinhala
46257,கெடகந்துர,Sinhala
46258,கெட்டகலபி்ட்டிய,Sinhala
46259,கெடகஹல,Sinhala
46260,கெட்டகஹல ம,Sinhala
46261,கெட்டக்கெலே,Sinhala
46262,கெதகெல்ல,Sinhala
46263,கெடகெல்ல,Sinhala
46264,கெட்டகேலகொட,Sinhala
46265,கெடகேல்ல,Sinhala
46266,கெடகேல்லகம,Sinhala
46267,கெடகெல்ல கம,Sinhala
46268,கெடகும்புற,Sinhala
46269,கெட்டகும்புற,Sinhala
46270,கெட்டகலபி்ட்டிய,Sinhala
46271,கெடகல்ஆர,Sinhala
46272,கடகஹஹேன,Sinhala
46273,கெட்டகேவத்த,Sinhala
46274,கட்டகே வத்த,Sinhala
46275,கெட்டகேவத்த குதி,Sinhala
46276,கடகொட,Sinhala
46277,கெட்டகொட,Sinhala
46278,கெடகொட வத்தயின் ஒரு,Sinhala
46279,அம்பிடி வத்த ஹெடன்,Sinhala
46280,கெடம்கொட,Sinhala
46281,கெட்டந்தொல,Sinhala
46282,கெடந்தொலயின்,Sinhala
46283,கெட்டந்தொல வத்த,Sinhala
46284,கெடன்வெவ,Sinhala
46285,கெட்டன்வில,Sinhala
46286,கெட்டபல ஜனபதய,Sinhala
46287,கெட்டபலமானான,Sinhala
46288,கெட்டபலகந்த,Sinhala
46289,கெட்டபொல,Sinhala
46290,கெடபூலா கொலனி,Sinhala
46291,கெடபூலா தோட்டம் மேல்,Sinhala
46292,கெடபூலா தோட்டம் கீழ்,Sinhala
46293,கெடபூலா தோட்டம் மத்திய,Sinhala
46294,கெடபூலா தோட்டம்ஹுனுகொடுவ,Sinhala
46295,கெடபூலா,Sinhala
46296,கெடமில்லகொல்ல,Sinhala
46297,கெடபூலா தோட்டம்தொம்பகஸ்தலாவ,Sinhala
46298,கெடயாபதன,Sinhala
46299,கெட்டயாபத்தன,Sinhala
46300,கெடலகும்புர,Sinhala
46301,கெடலியன்பல்ல,Sinhala
46302,கெடவத்த,Sinhala
46303,கெட்டவத்த,Sinhala
46304,கடவல,Sinhala
46305,கெடவல கந்த,Sinhala
46306,கெடவல,Sinhala
46307,கெடவலகம,Sinhala
46308,கெட்டவல வீதி,Sinhala
46309,கெடவலகம,Sinhala
46310,கெடவல் முல்ல கம,Sinhala
46311,கெடவெல்கெதர,Sinhala
46312,கெடவலேகெதர,Sinhala
46313,கெடஹிர,Sinhala
46314,கெட்டஹேன,Sinhala
46315,கெடன்தொல,Sinhala
46316,கெடன்தொலயின்,Sinhala
46317,கெடன்தொல,Sinhala
46318,கெடியகொட,Sinhala
46319,கெடியபே,Sinhala
46320,கெட்டியபே,Sinhala
46321,கெடேபொல,Sinhala
46322,கெடேபொல வத்த,Sinhala
46323,கெடபத் வெஹெர,Sinhala
46324,கெதர்டல் வீதி,Sinhala
46325,கெதிகன்னாவெலகம,Sinhala
46326,கெதிகந்நாவெல,Sinhala
46327,கெதிகன்னஹின்ன,Sinhala
46328,கெத்திமிடிகந்த,Sinhala
46329,கெத்திமிட்டியாவ,Sinhala
46330,கதிவில,Sinhala
46331,கெத்தபகுவ,Sinhala
46332,கெந்தல,Sinhala
46333,கெதல,Sinhala
46334,கெந்தேரத்மலே,Sinhala
46335,கேந்தேவ,Sinhala
46336,கெனல்ரோ மாவத்தை,Sinhala
46337,கெனியன் கிராமம்,Tamil
46338,கெக்குலந்த,Sinhala
46339,கென்தகெடிய,Sinhala
46340,கன்தகெடிய,Sinhala
46341,கந்தகெடிய,Sinhala
46342,கன்தகெட்டிய,Sinhala
46343,கெந்தகொலனிய,Sinhala
46344,கெந்தகமுவ இஹலகம,Sinhala
46345,கெந்த கஹ மடபதன,Sinhala
46346,கென்தகஹ ஹேன குடியிருப்பு,Sinhala
46347,கெந்தகஹ ஹேன குடியிருப்பு,Sinhala
46348,கெந்தெகொல்ல,Sinhala
46349,கெந்தகொல்ல,Sinhala
46350,கந்தகொல்ல,Sinhala
46351,கெந்தகொல்ல கம,Sinhala
46352,கெந்தகொல்ல,Sinhala
46353,கென்டகொல்லகம,Sinhala
46354,கெந்தகொல்ல குடியிருப்பு,Sinhala
46355,கெந்தகொல்ல தோட்டம்,Sinhala
46356,கெந்தகொல்ல கம,Sinhala
46357,கெந்தகொள்ளயாய,Sinhala
46358,கெந்தகொல்ல யாய,Sinhala
46359,கெந்தகொல்லமட,Sinhala
46360,கெந்தகொல்லாமட,Sinhala
46361,கென்தத்தமங்கட,Sinhala
46362,கெந்தகமுவ,Sinhala
46363,கெந்தகமுவ பஹலகம,Sinhala
46364,கெந்தலெந்த,Sinhala
46365,கந்தலந்த,Sinhala
46366,கென்தலந்த,Sinhala
46367,கெந்தலந்த வத்த,Sinhala
46368,கெந்தெலியத்த,Sinhala
46369,கெந்தெலியத்த கம,Sinhala
46370,கெந்தலியெத்தபாலுவயின் ஒரு,Sinhala
46371,கெந்தலியெத்தபாலுவ,Sinhala
46372,கெந்தலியெத்தபாலுவயின் ஒரு  பங்கு,Sinhala
46373,கெந்தலியகத்தபாலுவயின் ஒரு பங்கு,Sinhala
46374,கெந்தலியெத்தபாலுவ,Sinhala
46375,கந்தலோய தோட்டம்,Sinhala
46376,கெந்தவ,Sinhala
46377,கெந்டவ,Sinhala
46378,கெந்வ தோட்டம்,Sinhala
46379,கெந்தவ தோட்டம்,Sinhala
46380,கெந்தவல,Sinhala
46381,கந்தவின்ன,Sinhala
46382,கெண்தஹேன,Sinhala
46383,கென்தஹேன,Sinhala
46384,கந்தஹேன வத்த,Sinhala
46385,கெந்தஹேண,Sinhala
46386,கந்தஹேன,Sinhala
46387,கெந்தெகேன வீதி,Sinhala
46388,கெந்தஹேன வத்த,Sinhala
46389,கெந்தஹேன வத்த வீதி,Sinhala
46390,கெந்தோப்பிட்டிய,Sinhala
46391,கெண்ணந்துடாவ,Sinhala
46392,கெதன்கமுவ,Sinhala
46393,கென்தன்கமுவ,Sinhala
46394,கந்தவலமதித்தகமவின் ஒரு,Sinhala
46395,கெபுஎல மாவத்தை,Sinhala
46396,கபுன்கொட,Sinhala
46397,கபுன்கொட கிராமம்,Sinhala
46398,கெபுஎல பாதை,Sinhala
46399,கெபுஎல கந்த,Sinhala
46400,கெப் எல,Sinhala
46401,கெப்எல,Sinhala
46402,கெப்பெட்டிப்பொல வீதி,Sinhala
46403,காப்பட்டியதூவ,Sinhala
46404,கெப்பிட்டிகல,Sinhala
46405,கப்பிட்டிபொல,Sinhala
46406,கெப்பெடியா,Sinhala
46407,கெப்பிடியகொட,Sinhala
46408,கெப்பிடியகொட,Sinhala
46409,கெப்பிடியாவ,Sinhala
46410,கப்பிடியாவ,Sinhala
46411,கெப்பிடியாவ,Sinhala
46412,கப்பிடிவலான,Sinhala
46413,கெப்பிட்டியகஹலந்த,Sinhala
46414,கப்பெடிகொல்ல வத்த,Sinhala
46415,கெப்பெட்டியாவ,Sinhala
46416,கெப்பிடிபொல,Sinhala
46417,கெப்பெட்டிபொல,Sinhala
46418,பதுளை,Sinhala
46419,கட்டுபெலெல்ல கிராமம்,Sinhala
46420,கெப்பெட்டிப்பொல வீதி,Sinhala
46421,உடபோகம்பர சிறைச்சாலை,Sinhala
46422,கெப்பிட்டிபொல மாவத்தை,Sinhala
46423,கெப்படிபொல மாவத,Sinhala
46424,கெப்பெடியாவ,Sinhala
46425,கெப்பெட்டியாவ,Sinhala
46426,கெபிட்டியாவத்தை முதுன்கொடை,Sinhala
46427,கெப்பெட்டிஹேன,Sinhala
46428,கெபெத்துவ,Sinhala
46429,கெபெல்லவத்த,Sinhala
46430,கபெல்லஅபுர,Sinhala
46431,கபெல்லகந்த,Sinhala
46432,கபெல்லதடிய,Sinhala
46433,கெபெல்லகெட்டிய,Sinhala
46434,கெபல்ல கெட்டிய,Sinhala
46435,கபல்லகடிய,Sinhala
46436,கெபெல்லக்கெட்டிய,Sinhala
46437,கபல்லகும்புர கம,Sinhala
46438,கெபெல்லேகொடவெல,Sinhala
46439,கெபெல்லேவ,Sinhala
46440,கெபெல்லவல தோட்டம்,Sinhala
46441,கெபெல்லவஹேன குடியிருப்பு,Sinhala
46442,கெபெல்லேவிட,Sinhala
46443,கெபெல்லவிட்ட,Sinhala
46444,கெபெல்லவி்ட்ட கம,Sinhala
46445,கெபெல்லவெல,Sinhala
46446,கெபல்லஹேன,Sinhala
46447,கெபெல்லாகாரய,Sinhala
46448,கெபெல்லேவ,Sinhala
46449,கெபிதிகொள்ளாவ,Sinhala
46450,கெபிலித்திகொட,Sinhala
46451,கெபிலித்தாவெல,Sinhala
46452,கெபிலித்தாவல,Sinhala
46453,கெபிலியப்பொல,Sinhala
46454,கெபிலியபொல,Sinhala
46455,கெம்ப்பனே,Sinhala
46456,கெம்பியன் கடைத்தெரு,Tamil
46457,கெம்பியன் தோட்டம்,Sinhala
46458,சம்பியன் நகரம் இஹல கொடஸ,Sinhala
46459,கெம்பல் சரணாலயம்,Sinhala
46460,கெம்மன,Sinhala
46461,கரேன்வத்த,Sinhala
46462,கெரன்வத்த குடியிருப்பு,Tamil
46463,கரலியன்கொட,Sinhala
46464,குருகெடிய,Sinhala
46465,கெரேகெடிய,Sinhala
46466,குருநேகல வீதியின்,Sinhala
46467,கரென்வில,Sinhala
46468,கெரன்வில குடியேற்றம்,Tamil
46469,கெரேவ,Sinhala
46470,கெரவ,Sinhala
46471,கராதெனிய,Sinhala
46472,கெரென,Sinhala
46473,கெரான வெலிகெடிய,Sinhala
46474,கரோலினா தோட்டம் கடவல,Sinhala
46475,கரோலினா தோட்ட,Sinhala
46476,களனிகங்கை மில் வீதி,Sinhala
46477,களணிமுல்ல,Sinhala
46478,களனிதிஸ்ஸ கம,Sinhala
46479,‎‎கெளணிமுல்ல,Sinhala
46480,களணிமுல்ல,Sinhala
46481,கெளனிய வத்தை,Sinhala
46482,கெலனியமுல்ல,Sinhala
46483,கெலேபுலியன்குளம,Tamil
46484,கெலேகம,Sinhala
46485,கெலேகம்மனகம,Sinhala
46486,கேலேகெதர,Sinhala
46487,கலாகெதர,Sinhala
46488,கலே கெதர,Sinhala
46489,கெலேகெதர,Sinhala
46490,கெலே திபிரிவெவ,Sinhala
46491,கெலேபிட்டிமுள்ள,Sinhala
46492,கலேபிடிமுள்ள,Sinhala
46493,கெலேபிடிமுல்ல,Sinhala
46494,கெலாபுளியங்குளம,Tamil
46495,கலேமுல்ல,Sinhala
46496,கலேலிய,Sinhala
46497,கெளேவ,Sinhala
46498,கெலஹேன,Sinhala
46499,கெலிகந்த,Sinhala
46500,கலிதொரியவத்த,Sinhala
46501,கெலிபனாவெள,Sinhala
46502,கெலிவெஸ்ஸ,Sinhala
46503,கெலே அமுணுக்கொலே,Sinhala
46504,பதிராஜ வீதி,Sinhala
46505,கெலே கும்புர,Sinhala
46506,கெலேகும்புக்வெவ,Sinhala
46507,கலேகம,Sinhala
46508,கெலேகம,Sinhala
46509,கெலேகலகம,Sinhala
46510,கீலகெதர,Sinhala
46511,கெலெதிவுல்வெவ,Sinhala
46512,கெலேலிந்த வதுயாய,Sinhala
46513,கலேவெவ,Sinhala
46514,கெலேசியம்பலேவ,Sinhala
46515,கால்டேன்கல்வத்த மற்றும் பிரதேசம்  உள்ளடங்களாக,Sinhala
46516,கெல்பன் கொலனி,Sinhala
46517,கெல்பன் வத்தகம,Sinhala
46518,கெல்ல,Sinhala
46519,கெல்லபத,Sinhala
46520,தலகஸ்பே,Sinhala
46521,கெல்வின் குடியிருப்பு,Tamil
46522,கெஸ்பேவ,Sinhala
46523,கெஸ்பேவ மற்றும்பேரவாவல,Sinhala
46524,கெஸ்பேவ வீதி,Sinhala
46525,பழைய கெஸபேவ வீதியின் ஒரு,Sinhala
46526,கெஸ்பேவ,Sinhala
46527,கெஸ்பேவ ஹாத்தர வீதி,Sinhala
46528,கெஸ்பேவெல்ல வீதி,Sinhala
46529,கெலணிகம,Sinhala
46530,களனிப்புர,Tamil
46531,களணிமுல்ல ஆற்றுபடுக்கை வீதி,Sinhala
46532,கெலணிவத்த,Sinhala
46533,கெலனி தோட்டம் கொலணி,Sinhala
46534,கலேகெதர,Sinhala
46535,கலாசியபலாவ,Sinhala
46536,கலிபன வீதி,Sinhala
46537,கெலேகல,Sinhala
46538,கெலெவத்த,Sinhala
46539,கேகலுகம,Sinhala
46540,கெகுளுகம,Sinhala
46541,கேதரகம,Sinhala
46542,கெதெத்தாவ,Sinhala
46543,கேதெனெக்குட்டுணுவெவ,Sinhala
46544,கேந்தேவ,Sinhala
46545,கெப் எல,Sinhala
46546,முகாம் வீதி,Sinhala
46547,கிரனகொட,Sinhala
46548,கேரலன்கடவல,Sinhala
46549,கலெஷன்ன,Sinhala
46550,கெலியவெலென,Sinhala
46551,கெல்ல,Sinhala
46552,கிக்கிரிதிஹேன,Sinhala
46553,கிகிலியாமான,Tamil
46554,ராவெ கூட்டுத்தாபனம்  கம்பம்,Sinhala
46555,கிகிலியாமான,Tamil
46556,கின்கோரா தோட்டம்,Sinhala
46557,கிங்ஸ் கார்டன்,Sinhala
46558,கிங்சிகுணே,Sinhala
46559,கிங்சிகுணே கம,Sinhala
46560,கிந்சிகுணே,Sinhala
46561,கிந்சிகுனே,Sinhala
46562,கிட்டித்துவ,Sinhala
46563,குட்டன்குளம்,Tamil
46564,கிடகம்முல்லை,Sinhala
46565,கிடவரம்குளம்,Tamil
46566,கிடவரம்குளம்,Tamil
46567,கிடாவெட்டி தோப்பு,Tamil
46568,கிடாகலேகம,Sinhala
46569,கிடாச்சூரி,Tamil
46570,கிடாயடி,Tamil
46571,கிடாய்பிடித்தகுளம்,Tamil
46572,கிடை வெட்டிகந்தல்,Sinhala
46573,கிடெல்பிடிய,Sinhala
46574,கிட்டங்கியடி,Tamil
46575,கீனபெலெஸ்ஸ,Sinhala
46576,கிணிகம,Sinhala
46577,கிணியமவத்த,Sinhala
46578,கிணிஹிரிய தோட்டம்,Sinhala
46579,கிணிகம,Sinhala
46580,கிண்ணியடித்துறை,Tamil
46581,கித்தகம,Sinhala
46582,கிதனாவல,Sinhala
46583,கெத்தய்யாவெவ கொட,Sinhala
46584,நித்தரமுல்ல,Sinhala
46585,கித்தலகம,Sinhala
46586,கிதலகம,Sinhala
46587,கித்தலகமகிழக்கின்,Sinhala
46588,கிதலன்கமுவ,Sinhala
46589,கித்தலதெனிய,Sinhala
46590,கிதலன் வத்த,Sinhala
46591,கிதலாவ,Sinhala
46592,கித்தலவகம,Sinhala
46593,கித்தலகிட்டியாவ,Sinhala
46594,கித்தல் எல்ல,Sinhala
46595,கிதானவத்த,Sinhala
46596,கித்துனுகம,Sinhala
46597,கித்துலகந்த,Sinhala
46598,கிதுல்கனத்த,Sinhala
46599,கித்துலங்கமுவ,Sinhala
46600,கித்துலகொட,Sinhala
46601,கிதுலஹிடிய,Sinhala
46602,கிதுலம்பிட்டிய,Sinhala
46603,கிதுலம்பிடி,Sinhala
46604,கிதுலம்பிடிய வீதி,Sinhala
46605,கித்துலமுலயாய,Sinhala
46606,கிதுலமுல்ல,Sinhala
46607,துன்ஹிரிபான,Sinhala
46608,ஹபுகல,Sinhala
46609,ஸில்வகேவத்த குடியிருப்பு,Sinhala
46610,கிதுலம்பிட்டிய வீதி,Sinhala
46611,கிதுலவில,Sinhala
46612,கித்துலவில,Sinhala
46613,கிதுல்வில,Sinhala
46614,கிதுல்ஹேன,Sinhala
46615,கிதுலவல,Sinhala
46616,கித்துலேவெல,Sinhala
46617,கித்துல் அத்துர,Sinhala
46618,கித்துலுத்து,Sinhala
46619,கிதுல் உதுவ,Sinhala
46620,கிதுலகன்த,Sinhala
46621,கிதுல்கஹகெலே,Sinhala
46622,கித்துள்வெவ,Sinhala
46623,கித்துல் அகலகம,Sinhala
46624,கித்துல்எல்ல வத்த,Sinhala
46625,கிதுல் உதுவ,Sinhala
46626,கிதுல்கந்த,Sinhala
46627,கிதுல்கெல யின்,Sinhala
46628,கித்துள் குளம்,Tamil
46629,கிதுல்கொட்டே,Sinhala
46630,கிதுல்கல,Sinhala
46631,கிதுல்கல,Sinhala
46632,கிதுல்கல வீதி,Sinhala
46633,கிதுல்கல யபலுவ,Sinhala
46634,கிதுல்கஸ்கொடுவ,Sinhala
46635,கிதுல்கஹ வீதி,Sinhala
46636,கித்துள்கஹஅராவ கம,Sinhala
46637,கிதுள்கஹதென்ன,Sinhala
46638,கிதுல்கஹ துடுவ,Sinhala
46639,கித்துல்கஹமுல்ல,Sinhala
46640,கித்துல்ககராவ,Sinhala
46641,கித்துல்கஹஅராவ,Sinhala
46642,கித்துள்கொட,Sinhala
46643,கித்துள்கொட,Sinhala
46644,கித்துல்துவ,Sinhala
46645,கித்துல்துவ,Sinhala
46646,கிதுல்தொல,Sinhala
46647,கிதுல்னவெல,Sinhala
46648,கிதுல்பே,Sinhala
46649,கிதுல்பே,Sinhala
46650,கிதுல்பெத்த,Sinhala
46651,கிதுல்முறே கம,Sinhala
46652,கிதுலலந்த,Sinhala
46653,கிதுல்லியத்த,Sinhala
46654,கித்துல்வத்த,Sinhala
46655,கிதுல்வத்த,Sinhala
46656,குதுல்வல,Sinhala
46657,கிதுலாவ,Sinhala
46658,கித்துல்வள இஹலகம,Sinhala
46659,கித்துல்வள,Sinhala
46660,கித்துல்வள பஹலகம,Sinhala
46661,கித்துல்வள பஹலகம,Sinhala
46662,கிதுல்வெஹெர,Sinhala
46663,கித்துல்விட்டகல்வத்த,Sinhala
46664,கிதுல்ஹேன மஹதொல,Sinhala
46665,தித்தன்தூவயின் ஒரு,Tamil
46666,கித்கனிதூவயின் ஒரு,Tamil
46667,கித்தும்பஹுவ,Sinhala
46668,கித்தும் பகுவ வீதி,Sinhala
46669,கித்தம்மஹர,Sinhala
46670,கித்தம் மஹர,Sinhala
46671,பல்லாவெல  கித்லிபுர,Sinhala
46672,கிந்திகொட,Sinhala
46673,கிந்திகொட,Sinhala
46674,குடியிருப்பு,Tamil
46675,கிந்திவள,Sinhala
46676,கிதெல்பிட்டிய,Sinhala
46677,கிதெல்பிட்டிய கங்கொட,Sinhala
46678,கிதெல்பிட்டிய,Sinhala
46679,கீனகஹவதுகொட,Sinhala
46680,கினகொட,Sinhala
46681,கிணற்றடிப்பள்ளம்,Tamil
46682,கினலன்வத்த,Sinhala
46683,கீன ஹெல,Sinhala
46684,கினகெடிய,Sinhala
46685,கிணிகம,Sinhala
46686,கிணிகம,Sinhala
46687,கினிஹம்பிடிய,Sinhala
46688,கிந்துலதூவ,Sinhala
46689,கீனியாகொட,Sinhala
46690,கினிவிட்ட,Sinhala
46691,கிணிகம,Sinhala
46692,கிங்கினியார்குளம்,Tamil
46693,கிந்தகல்ல,Sinhala
46694,கின்னரப்போவ,Sinhala
46695,கன்னியா,Sinhala
46696,கிண்ணையடி,Tamil
46697,கின்லொக்   என்பீல்ட்தோட்டம்,Sinhala
46698,கிந்தலிய,Sinhala
46699,கிதிகொட,Sinhala
46700,கிந்திகொட,Sinhala
46701,கிந்திவள,Sinhala
46702,கெபுவெல்ல வத்த,Sinhala
46703,கிம்மந்துடுவ,Sinhala
46704,கிம்மந்துடுவ,Sinhala
46705,கிபுலாமலதெணியயின் ஒரு,Sinhala
46706,கிம்புலஹேன,Sinhala
46707,கிம்புலகடே,Sinhala
46708,கிம்புலாபிட்டிய,Sinhala
46709,கிம்புலாபிட்டிய வீதி ஒரு,Sinhala
46710,கிம்புலாபிடிய வீதி,Sinhala
46711,மத்திய கிம்புலாபிட்டிய,Sinhala
46712,கிம்புலாவில கந்த,Sinhala
46713,கிம்புல்கந்த,Sinhala
46714,கிம்புல்கொட்டுமுல்ல,Sinhala
46715,கிபுல்கல,Sinhala
46716,கிம்புல்கெதர,Sinhala
46717,கிம்புல்கொட,Sinhala
46718,கிம்புல்படியாவ,Sinhala
46719,கிமுபல்பெட்டியாவ,Sinhala
46720,கிம்புல்பெட்டியாவ,Sinhala
46721,கிம்புல்வான ஒய,Sinhala
46722,யுனிட்    இருந்து வரை,Sinhala
46723,யுனிட்,Sinhala
46724,கிபுல்வெவ,Sinhala
46725,கிம்புல்விலவத்தை,Sinhala
46726,கியுலவத்த,Sinhala
46727,கீரகல,Sinhala
46728,கிராஞ்சி,Tamil
46729,கிரனோதகம,Sinhala
46730,கிரம கடபல,Sinhala
46731,கிரமன்பெரலிய,Sinhala
46732,கிராமம்,Tamil
46733,கிரலகொல்ல,Sinhala
46734,கிரலபொக்க,Sinhala
46735,கிரலபொக்கா கம,Sinhala
46736,கிரலவெவ,Sinhala
46737,கிரவெல்கடுவ,Sinhala
46738,கிரலவெல்ல பாதையின்,Sinhala
46739,கிரலெச்ச,Sinhala
46740,கிருலேகெதர,Sinhala
46741,கிரல்தெணிய,Sinhala
46742,கிரல்பெடியாவ,Sinhala
46743,கிரல்ஓய,Sinhala
46744,கிரிவனகெடியவின் ஒரு,Sinhala
46745,கிரவனா உல்பத்த,Sinhala
46746,கிரவனாஎல்ல,Sinhala
46747,கிரவனா உல்பத்த,Sinhala
46748,கிரிவனாகெடிய,Sinhala
46749,கிரவனாகெடிய,Sinhala
46750,ரத்னிவில வத்த,Sinhala
46751,கிரிவாணாகம,Sinhala
46752,கிரவனாகல,Sinhala
46753,கிரவனாகல்பிஸ்ஸ,Sinhala
46754,கிரிவனாகொட,Sinhala
46755,கிரவணாகொட,Sinhala
46756,கிரவனாகொட,Sinhala
46757,கிரவனாமடித்த,Sinhala
46758,கிரவலாவத்த,Sinhala
46759,கிரவல் குழி,Tamil
46760,கிறவல்குழி கிராமம்,Tamil
46761,கிறவல் திடல்,Tamil
46762,கிரவல்ப்பிட்டி,Sinhala
46763,கிரவான,Sinhala
46764,கிரிஹந்திகொட,Sinhala
46765,கிரிஹானகொட மாவத்தை,Sinhala
46766,கிரலக குலம,Sinhala
46767,கிரழகடிய,Sinhala
46768,கிரிலகஹவெல,Sinhala
46769,கிராகார,Sinhala
46770,கிரான்,Tamil
46771,கிரான்குளம்  தா்மபுரம்,Tamil
46772,கிரான்குளம்,Tamil
46773,கிரான்குளம் மத்திய,Tamil
46774,கிராவெவ,Sinhala
46775,கிரு‍ள,Sinhala
46776,கீரி சனிவிலெஜ்,Sinhala
46777,கிரிஎல்ல வத்த,Sinhala
46778,கிரிவெவ,Sinhala
