,Name,Class
32362,வத்தெகெயி,Sinhala
32363,நிமல்சிரி,Sinhala
32364,தசனாயககே,Sinhala
32365,சிவன்தேவர்கே,Sinhala
32366,பாரத்,Sinhala
32367,கம்மந்திகே,Sinhala
32368,மத்துவாகே,Sinhala
32369,டிகிதந்த்ரி,Sinhala
32370,சாமில்லாகே,Sinhala
32371,வீரமல,Sinhala
32372,ரஸான்,Sinhala
32373,சந்திரகீர்த்தி,Sinhala
32374,ஸ்ரியான்,Sinhala
32375,கோலித்த,Sinhala
32376,ஹசங்க,Sinhala
32377,கண்டு,Sinhala
32378,சானசேரிகே,Sinhala
32379,போகஹபிடிய,Sinhala
32380,ரலலாகே,Sinhala
32381,ரும்மானா,Sinhala
32382,சுப்பிரமணி,Tamil
32383,தமிழ்,Tamil
32384,தெத்துவகே,Sinhala
32385,கொஸ்ஹெடதெனியகே,Sinhala
32386,நன்ஹிம்,Sinhala
32387,பிரியதர்ஷன,Sinhala
32388,குலுபன,Sinhala
32389,அபெசிங்ககே,Sinhala
32390,ஹொதனயிதெலாகே,Sinhala
32391,மரியராஜ்,Tamil
32392,மயிலன்கே,Tamil
32393,அதம்லெவ்வை,Muslim
32394,அஹது,Sinhala
32395,தரீஜூ,Sinhala
32396,ரதம்பெகொட,Sinhala
32397,பிடியேகெதர,Sinhala
32398,ஜயவர்தனெ,Sinhala
32399,கொம்மயா,Muslim
32400,சுஜித்,Sinhala
32401,ஸ்ரிமாதிபதி,Sinhala
32402,தல்கஹகொட,Sinhala
32403,ரசங்க,Sinhala
32404,சந்தகலனி,Sinhala
32405,சீலாரத்ன,Sinhala
32406,சல்பிடி,Sinhala
32407,மான்னப்பெரும,Sinhala
32408,கம்பஹ,Sinhala
32409,தம்பகஹ,Sinhala
32410,எரோன்,Sinhala
32411,கிளெமன்,Sinhala
32412,செல்லையா,Tamil
32413,திஸானாயக,Sinhala
32414,உபரத்ன,Sinhala
32415,கல்ஏதன்டே,Sinhala
32416,குகனேஷன்,Tamil
32417,வர்ணகுலசூரிய,Sinhala
32418,தெவ்திலினி,Sinhala
32419,விஜயரத்னம்,Sinhala
32420,விஜயானந்ட்,Sinhala
32421,கிரியா,Sinhala
32422,பொடி,Sinhala
32423,மஹல்ல,Sinhala
32424,எரந்ததி,Sinhala
32425,ஷாஹுல்ஹமீட்,Muslim
32426,கமலகே,Sinhala
32427,எலவெல்லே,Sinhala
32428,மகத்தயோ,Sinhala
32429,பிரஸான்த,Sinhala
32430,செகராஜசிங்கம்,Tamil
32431,இஸ்தோம்பு,Sinhala
32432,நாவூர்,Muslim
32433,ஆஸரா,Sinhala
32434,உளுவிடிகெ,Sinhala
32435,இந்ரஜித்,Sinhala
32436,கந்தகுமாரவங்ஷகே,Sinhala
32437,மதுமாலீ,Sinhala
32438,விக்ரம,Sinhala
32439,கோகில,Tamil
32440,ஹெட்டியாவத்த,Sinhala
32441,பட்டபெந்திகே,Sinhala
32442,சஞ்ஜல,Sinhala
32443,அபெவிக்ரம,Sinhala
32444,கம்வாரி,Sinhala
32445,கங்கானம்கே,Sinhala
32446,மதுசிங்க,Sinhala
32447,நிஸ்சங்க,Sinhala
32448,ரங்கனீ,Sinhala
32449,சித்திய,Sinhala
32450,மாணியம்,Tamil
32451,அந்தோனி,Sinhala
32452,புத்தகோரால,Sinhala
32453,சியமனி,Sinhala
32454,அதிபதிரகே,Sinhala
32455,பாசாயெர்,Tamil
32456,நோர்மன்,Sinhala
32457,டெக்ஸ்டர்,Sinhala
32458,மெனிக்புர,Sinhala
32459,அயிலின்,Sinhala
32460,பாலு,Sinhala
32461,ராஜிதா,Sinhala
32462,கரகம்பிடியலாகே,Sinhala
32463,ஹரிந்திரானந்த,Sinhala
32464,கதளுவ,Sinhala
32465,ஹேவாதந்திரிகே,Sinhala
32466,பரமேந்திரன்,Tamil
32467,ஸிவகுமார்,Tamil
32468,மஹமனமாலகே,Sinhala
32469,ஜினேந்தீர,Sinhala
32470,பண்டாரரத்ன,Sinhala
32471,கனசிங்ஹ,Sinhala
32472,சொந்தரன்,Tamil
32473,கல்லகே,Sinhala
32474,மாலிக்,Sinhala
32475,முன்தசிர்,Sinhala
32476,சந்தேஷ்,Sinhala
32477,திலகராணி,Sinhala
32478,சிவஞானம்,Tamil
32479,ஹரிஸ்சந்திர,Sinhala
32480,தொம்பகொல்லே,Sinhala
32481,மலலரத்ன,Sinhala
32482,றொஷான்,Sinhala
32483,ஏட்ரியன்,Sinhala
32484,லுனுவிலகே,Sinhala
32485,நாரகல,Sinhala
32486,ஹத்தககே,Sinhala
32487,ஹெம்பாதந்ரிகே,Sinhala
32488,ஜசவதீ,Sinhala
32489,தெல்லமுர,Tamil
32490,குணதிலககே,Sinhala
32491,கபரகலகே,Sinhala
32492,கண்வாரி,Sinhala
32493,கிராம்பெகெதர,Sinhala
32494,ஜெயலெட்சுமி,Tamil
32495,வைத்திலிங்கம்,Tamil
32496,துரையப்பா,Tamil
32497,சிதம்பரநாதன்,Tamil
32498,நவாசியா,Muslim
32499,தஸ்னீம்,Muslim
32500,ஹஜிரீன்,Muslim
32501,ரதீஸ்,Tamil
32502,மாடகன்,Sinhala
32503,தொம்பகமுகம்மனபடல்கே,Sinhala
32504,காமிணீ,Sinhala
32505,பமுணுஆரச்சிகே,Sinhala
32506,மல்லவாரச்சி,Sinhala
32507,அலெக்ஸ்சண்டர்,Tamil
32508,பாகே,Sinhala
32509,தாமோதரங்கே,Sinhala
32510,மதுஷானீ,Sinhala
32511,கிரீப்,Sinhala
32512,தர்மப்பிரிய,Sinhala
32513,பமுனுசிங்க,Sinhala
32514,கில்டன்,Sinhala
32515,சுமனசசேகர,Sinhala
32516,குலுன்,Sinhala
32517,வில்பிரட்,Sinhala
32518,மில்ஹான்,Sinhala
32519,ஸ்றியாலதா,Sinhala
32520,தல்பஹேவகே,Sinhala
32521,முதுனாயகலாகே,Sinhala
32522,வாஹீட்,Muslim
32523,பன்னெஹெக,Sinhala
32524,கபுருமெனிகா,Sinhala
32525,அனுபிய,Sinhala
32526,பிரியதர்ஷி,Sinhala
32527,சியாட்,Muslim
32528,நஸ்றீனா,Muslim
32529,ஆரோக்கியம்,Tamil
32530,பாஸ்கல்,Sinhala
32531,பயிலொன்,Sinhala
32532,குமார்லால்,Sinhala
32533,ஆன்டி,Sinhala
32534,மங்கல,Sinhala
32535,அம்பகொட்டே,Sinhala
32536,விக்ரமலதா,Sinhala
32537,யசருவன்,Sinhala
32538,நஜெப்,Muslim
32539,நஸ்மினா,Muslim
32540,இவொன்,Sinhala
32541,கிரில்லவலகே,Sinhala
32542,டயிடஸ்,Sinhala
32543,மாஸ்லஸ்,Muslim
32544,சுதாகர்,Tamil
32545,சாலிஹீன்,Muslim
32546,சந்தர,Sinhala
32547,அசுரகே,Sinhala
32548,விரோசன,Sinhala
32549,பாலச்சந்திரன்,Sinhala
32550,காவெவிதானகே,Sinhala
32551,தீனதயாபரன்,Tamil
32552,சசிகுமார்,Sinhala
32553,கனேகொடனெ,Sinhala
32554,மிரிச்சே,Sinhala
32555,துலாஞ்ஜனி,Sinhala
32556,ருவினிகா,Sinhala
32557,ஹொரனகே,Sinhala
32558,வெல்கன்விலகே,Sinhala
32559,ஐராங்கனீ,Sinhala
32560,குலதேவராஜா,Tamil
32561,சதாகோகுலன்,Tamil
32562,ஜயசிங்ஹ,Sinhala
32563,கார்ஜி,Sinhala
32564,நேரஞ்ஜலா,Sinhala
32565,யுசுப்,Sinhala
32566,விசாகா,Sinhala
32567,மனோஷி,Sinhala
32568,நம்புஹேவா,Sinhala
32569,கணேசு,Tamil
32570,ருஸ்தி,Sinhala
32571,யோசவாஸ்,Muslim
32572,ப்லோரன்ஸ்,Tamil
32573,வீதிய,Sinhala
32574,வெஹெரகொடா,Sinhala
32575,சமரதீர,Sinhala
32576,திரகந்த,Sinhala
32577,ஆயுனந்த,Sinhala
32578,பழனியப்பன்,Tamil
32579,பெத்தகே,Sinhala
32580,தெமல,Sinhala
32581,சன்துஸ்ட,Sinhala
32582,பொடிகே,Sinhala
32583,தில்க்,Sinhala
32584,தேவாணி,Sinhala
32585,ரன்உலுகே,Sinhala
32586,யகம்,Tamil
32587,அமாமி,Sinhala
32588,வித்யாலனி,Sinhala
32589,கேதீஸ்வரன்,Tamil
32590,ஜாபனே,Sinhala
32591,பிரமுத்திகா,Sinhala
32592,ஹோரதல்,Sinhala
32593,ஞாணரத்ன,Sinhala
32594,தனுஸி,Sinhala
32595,நயாங்கனி,Sinhala
32596,பத்திரன்னெஹெலாகே,Sinhala
32597,சுலோச்சன,Sinhala
32598,ஹாஜி,Muslim
32599,பர்ஜானா,Sinhala
32600,பட்டபெதிகே,Sinhala
32601,சேஷான்,Sinhala
32602,ஹென்கெதரகெ,Sinhala
32603,ரன்மினிவீரயலே,Sinhala
32604,வர்னிகா,Sinhala
32605,தில்மிணீ,Sinhala
32606,தயனி,Sinhala
32607,கலுகே,Sinhala
32608,யச்ஸிரீ,Sinhala
32609,உக்காஸ்,Sinhala
32610,மர்ஜூனு,Muslim
32611,சன்தமாலனீ,Sinhala
32612,தாமோதரம்பிள்ளை,Tamil
32613,சந்திரபாலன்,Sinhala
32614,முத்துராஜா,Tamil
32615,நஸ்லீம்,Muslim
32616,மெமட்,Muslim
32617,விசித்ர,Sinhala
32618,இளுபிட்டிய,Sinhala
32619,சந்ரலால்,Sinhala
32620,விதானெகே,Sinhala
32621,பிரியதர்ஷனீ,Sinhala
32622,காஜிம்,Sinhala
32623,லெப்பை,Muslim
32624,சலீல்,Muslim
32625,ஆறுமுகம்,Tamil
32626,தனகராஜா,Tamil
32627,ஷாரிப்,Sinhala
32628,நகூர்,Muslim
32629,கனீ,Sinhala
32630,வஜீரா,Sinhala
32631,ரத்தினகொட,Sinhala
32632,பர்னாந்துகே,Sinhala
32633,மஹபல,Sinhala
32634,அப்பலாகே,Sinhala
32635,சுசிலா,Sinhala
32636,ஹாமுகே,Sinhala
32637,புஷ்பா,Sinhala
32638,நாகஹ,Sinhala
32639,சுபுது,Sinhala
32640,சிரந்த,Sinhala
32641,குடாவிதான,Sinhala
32642,சந்திராதிபதியலாகே,Sinhala
32643,தெனகம,Sinhala
32644,லக்காந்த,Sinhala
32645,கெமில்,Sinhala
32646,தெரனியகல,Sinhala
32647,கஸ்துரிகே,Sinhala
32648,நிஸாந்த,Sinhala
32649,நிலாந்த,Sinhala
32650,தம்மிட்டகே,Sinhala
32651,நாலீகா,Sinhala
32652,லேல்வலகம,Sinhala
32653,சசித்ரா,Sinhala
32654,வடுகமகே,Sinhala
32655,ரிச்வான்,Sinhala
32656,பத்தினிதாசன்,Sinhala
32657,ஜயதீர,Sinhala
32658,ஒலு,Sinhala
32659,வெலிகும்புர,Sinhala
32660,கபூ,Muslim
32661,பிரமோத்ய,Sinhala
32662,கோட்டகொட,Sinhala
32663,சசித்மா,Sinhala
32664,திவங்கர,Sinhala
32665,ஜஹன்கீர்,Sinhala
32666,புர்ஹானுதீன்,Muslim
32667,மகமதாச்சி,Sinhala
32668,கொச்ம,Sinhala
32669,தனுஸ்க,Sinhala
32670,பிரிதிரங்க,Sinhala
32671,ஹசான்,Sinhala
32672,லியன்வலகே,Sinhala
32673,சந்தீபனி,Sinhala
32674,கடஹெட்டிகே,Sinhala
32675,லலனிகா,Sinhala
32676,க்ருஷாந்த,Sinhala
32677,குளுப்புஆரச்சி,Sinhala
32678,கரந்தன,Sinhala
32679,லிலியட்,Sinhala
32680,வகவத்தகே,Sinhala
32681,இளஞ்சுழியன்,Sinhala
32682,ரஞ்ஜிதம்,Sinhala
32683,நாரசிங்ஹ,Sinhala
32684,நாணாயக்காரலாகே,Sinhala
32685,துஸ்மன்,Sinhala
32686,நுபே,Sinhala
32687,சொன்னன்தர,Sinhala
32688,நவின்னே,Sinhala
32689,தம்மின,Sinhala
32690,கோமளம்,Sinhala
32691,வீரகாந்துரு,Sinhala
32692,கனேகொடராலலாகே,Sinhala
32693,ராஜகுலேந்திரன்,Tamil
32694,ருவன்மலி,Sinhala
32695,தில்லையம்பலம்,Tamil
32696,ஈஸ்வரன்,Tamil
32697,முதலிதேவகே,Sinhala
32698,மேனு,Sinhala
32699,ஸஷீபிரபா,Sinhala
32700,திலின,Sinhala
32701,அருஷா,Sinhala
32702,மரியசூசை,Sinhala
32703,பாலநாதன்,Tamil
32704,ருஸான்,Sinhala
32705,ரனசின்,Sinhala
32706,அந்திரா,Sinhala
32707,கெலுமி,Sinhala
32708,நிரொஸிகா,Sinhala
32709,ருக்ஸிலா,Sinhala
32710,இனொக்சி,Sinhala
32711,காந்திகா,Sinhala
32712,அன்வர்டீன்,Muslim
32713,அர்ஸாட்,Muslim
32714,பிரென்சிஸ்கு,Sinhala
32715,அனுக்ஷி,Sinhala
32716,தர்ஷனி,Sinhala
32717,அதயத்தெகிகே,Sinhala
32718,கெடகேன,Sinhala
32719,அயினப்புலி,Sinhala
32720,கிரிஸ்ணசாமி,Sinhala
32721,வீரராஸா,Tamil
32722,தினுஜய,Sinhala
32723,டிலந்த,Sinhala
32724,யகுபிட்டி,Sinhala
32725,ஜாலத்தந்திரி,Sinhala
32726,பலிஹக்காரகே,Sinhala
32727,யத்மா,Sinhala
32728,வெதவிதானலாகே,Sinhala
32729,ஈபர்,Sinhala
32730,ரம்பத்,Sinhala
32731,உடுவனரால்லாகே,Sinhala
32732,ரங்கொத்கே,Sinhala
32733,வித்தாரண,Sinhala
32734,தெல்பெசித்ர,Sinhala
32735,புஞ்சாகார,Sinhala
32736,டிலாவன்,Sinhala
32737,யாசிம்,Muslim
32738,நரேஷ்,Sinhala
32739,யுனைசா,Tamil
32740,லமாஹேவாகே,Sinhala
32741,நிருக்ஸிகா,Sinhala
32742,லகஷான்,Sinhala
32743,அப்புஹானி,Sinhala
32744,தாஜுல்,Muslim
32745,நுஸ்கா,Muslim
32746,பட்டிவிதானலாகே,Sinhala
32747,அப்புகுட்டிஅச்சிகே,Sinhala
32748,லியான,Sinhala
32749,புலன்,Sinhala
32750,சுபாந்தினி,Sinhala
32751,வர்ஜினி,Sinhala
32752,தீயகக,Sinhala
32753,இரேந்திர,Sinhala
32754,தனுபுல்,Sinhala
32755,மகாமனி,Sinhala
32756,ஜெயகனேஷன்,Tamil
32757,சரிபு,Sinhala
32758,கதிசா,Sinhala
32759,ஞய்,Sinhala
32760,ஹெண்டர்சன்,Sinhala
32761,கும்பல்தர,Sinhala
32762,கருமுனிகே,Sinhala
32763,ரன்மெணிகே,Sinhala
32764,வாஸல,Muslim
32765,பந்டிதயலாகே,Sinhala
32766,சேனாதீரலாகே,Sinhala
32767,சோமவர்தன,Sinhala
32768,ஆயிசா,Muslim
32769,தனுக்ஷி,Sinhala
32770,கீனகஹ,Sinhala
32771,தனுஷ்க,Sinhala
32772,கிராமடே,Sinhala
32773,கிரிஸாந்தி,Sinhala
32774,தகுரார்த,Sinhala
32775,தேவாதித்திய,Sinhala
32776,நில்மிணி,Sinhala
32777,தவபாலன்,Tamil
32778,ரோமட்,Muslim
32779,கோன்பலகே,Sinhala
32780,கார்மெல்,Sinhala
32781,முத்துவெ,Sinhala
32782,அபயவர்தன,Sinhala
32783,அயினுன்,Muslim
32784,சமிந்ர,Sinhala
32785,குசுந்லதா,Sinhala
32786,விஜேலத்ஆரச்சி,Sinhala
32787,முஹுப்புஆரச்சிகே,Sinhala
32788,எட்றியன்,Sinhala
32789,ஸிரோன்,Sinhala
32790,தும்பலே,Sinhala
32791,சுவந்தி,Sinhala
32792,சிவகுமார,Tamil
32793,சாமிவேலு,Tamil
32794,மோகன,Tamil
32795,செல்வம்,Tamil
32796,குணக்கார,Sinhala
32797,வேதானந்தம்,Tamil
32798,திமோதி,Sinhala
32799,மாஹரம்ப,Sinhala
32800,கொலபத்தகே,Sinhala
32801,புத்கம,Sinhala
32802,முஹந்திரம்,Sinhala
32803,சபிறா,Muslim
32804,குணசேகர்,Sinhala
32805,மேலின்,Sinhala
32806,கெதே,Sinhala
32807,குருண்நெஹெலாகே,Sinhala
32808,கருப்பண்ணன்,Tamil
32809,குகன்,Tamil
32810,ராதிகா,Sinhala
32811,சென்தம்பி,Sinhala
32812,இஷாதா,Sinhala
32813,லிந்தமுலேகே,Sinhala
32814,டீனுக,Muslim
32815,கௌசால்,Muslim
32816,புஷ்பகுமாரி,Sinhala
32817,மாயிப்பல,Muslim
32818,தத்தல,Sinhala
32819,தியனெத்,Sinhala
32820,வீரவவுந்த,Sinhala
32821,ரத்னாபரன,Sinhala
32822,ராஜேஸ்வரி,Tamil
32823,பிரெமலால்,Sinhala
32824,கடவெத்துவ,Sinhala
32825,வர்ஸிகா,Sinhala
32826,அனீசா,Sinhala
32827,பதுருன்,Sinhala
32828,உதயரானி,Sinhala
32829,லன்ஸ,Sinhala
32830,ஹொரதல்பேடி,Sinhala
32831,கெமில்டன்,Sinhala
32832,பின்தி,Sinhala
32833,பிசிரியா,Sinhala
32834,துஷான்த,Sinhala
32835,திசைவீரசிங்கம்,Sinhala
32836,தெயசீலன்,Tamil
32837,வேலாப்போடி,Sinhala
32838,கோடிஈஸ்பரராசா,Tamil
32839,விகல்யா,Sinhala
32840,ஷியாமனீ,Sinhala
32841,மத்தகங்தகே,Sinhala
32842,சுபோத்,Sinhala
32843,உதயாங்க,Sinhala
32844,மரியகே,Sinhala
32845,உதுவெல்ல,Sinhala
32846,சுல்பிகார்,Sinhala
32847,முவபெடிகேவெல,Sinhala
32848,சிதம்பரம்,Tamil
32849,தயங்கனி,Sinhala
32850,பாலப்பு,Sinhala
32851,சிவகெங்கை,Tamil
32852,நந்தனீ,Sinhala
32853,பதிரன்னெஹேலாகே,Sinhala
32854,பொல்லத்தகே,Sinhala
32855,சீலாகுமாரி,Sinhala
32856,சொபின்னோனா,Sinhala
32857,வர்ஷாமான,Sinhala
32858,பொல்கொட்டுவே,Sinhala
32859,நவசிய,Sinhala
32860,மஹேசிகா,Sinhala
32861,நாகலேச்சிமி,Sinhala
32862,அழகியாவடு,Sinhala
32863,மிரண்டு,Sinhala
32864,துனுசிங்கஹதேவ,Sinhala
32865,தெலிப்பு,Sinhala
32866,சென்விரத்ன,Sinhala
32867,ஹிரிமுத்து,Sinhala
32868,கலகே,Sinhala
32869,ஐரங்கனி,Sinhala
32870,சொயம்பு,Sinhala
32871,சுஜான்த்,Sinhala
32872,விலோஷா,Sinhala
32873,துலான்ஜனி,Sinhala
32874,பம்பரவான,Tamil
32875,கவுல்பான,Sinhala
32876,பொல்ககதெணிய,Sinhala
32877,உடகென்கந்த,Sinhala
32878,சுப்புலெட்சுமி,Tamil
32879,விரிந்துகார,Sinhala
32880,சுனில்,Sinhala
32881,சண்முகப்பிரியா,Tamil
32882,ஜொகட,Sinhala
32883,கோரலேகே,Sinhala
32884,லக்சான்த,Sinhala
32885,கபடா,Sinhala
32886,நிலதாரிகே,Sinhala
32887,அஸ்ஸர்,Muslim
32888,கொம்பயலாகே,Sinhala
32889,புஞ்சிராலகே,Sinhala
32890,கஜசிங்ஹகே,Sinhala
32891,க்லொரில்டா,Sinhala
32892,அகுரன்,Sinhala
32893,பாதெகம,Sinhala
32894,மாலதீ,Sinhala
32895,ஹனோத்,Sinhala
32896,ஹல்லஹகொட,Sinhala
32897,பல்லி,Sinhala
32898,முல்லிகேகனகே,Sinhala
32899,ஹட்சன்,Sinhala
32900,அபய,Sinhala
32901,நாகல்முல்லகே,Sinhala
32902,முத்துவீர,Sinhala
32903,பெட்ரீஷியா,Sinhala
32904,மீகெல்லகே,Sinhala
32905,சுரன்கனீ,Sinhala
32906,கால்லகெய்,Sinhala
32907,ஜெஸீமா,Muslim
32908,முதியன்சேலாகே,Sinhala
32909,அ,Sinhala
32910,ரா,Sinhala
32911,வா,Sinhala
32912,மு,Sinhala
32913,போ,Sinhala
32914,வ,Sinhala
32915,ஹென்னதி,Sinhala
32916,உபவதீ,Sinhala
32917,மிஹிந்துகுல,Sinhala
32918,பார்பரா,Tamil
32919,றுசாந்தன்,Tamil
32920,நிதர்சன்,Tamil
32921,மஹபடபெந்திகே,Sinhala
32922,திப்பொட்டுமுனுவெ,Sinhala
32923,ராதாகிரிஸ்ணன்,Tamil
32924,பிரியதர்ஷன்,Sinhala
32925,மத்துமாகேயி,Sinhala
32926,காலிங்க,Sinhala
32927,ஹாகல,Sinhala
32928,ரிகாஷா,Sinhala
32929,செலோமி,Sinhala
32930,ருபினா,Sinhala
32931,பியன்வில,Sinhala
32932,ஷானிக,Sinhala
32933,துலங்ஜி,Sinhala
32934,தம்வகே,Sinhala
32935,எல்லேதுவகே,Sinhala
32936,சந்ரசிரி,Sinhala
32937,ரன்கொத்பேடிகே,Sinhala
32938,ஹரிகல,Sinhala
32939,இச்சம்புல்லகே,Sinhala
32940,பீட்,Muslim
32941,உடுவககே,Sinhala
32942,களுத்தர,Sinhala
32943,கணிவிலகே,Sinhala
32944,மிட்டிபட்டபெந்திராளலாகே,Sinhala
32945,சேனானீ,Sinhala
32946,ஹலீமத்துல்,Muslim
32947,சாதிஹா,Sinhala
32948,ரூசியா,Muslim
32949,ராஷிக்,Sinhala
32950,திலந்தி,Sinhala
32951,தொலமாவத,Sinhala
32952,பிரேமஜயன்த்,Sinhala
32953,பத்தப்பெரும,Sinhala
32954,அந்தோனி,Sinhala
32955,மதங்கதீரகே,Sinhala
32956,சந்தகலும்,Sinhala
32957,புகனேஸ்குமார்,Tamil
32958,சமுதீ,Sinhala
32959,ஊஷாணி,Sinhala
32960,கலமுல்ல,Sinhala
32961,ஆச்சாரிகே,Sinhala
32962,கரனெக்கே,Sinhala
32963,ரணவங்ஸ,Sinhala
32964,ஜாஹிங்கே,Sinhala
32965,லக்சென்,Sinhala
32966,ஒகஸ்டின்,Sinhala
32967,பைசல்,Muslim
32968,லுத்பி,Sinhala
32969,விக்கிரமஆரச்சி,Sinhala
32970,கருணப்புலி,Sinhala
32971,சொக்லின்,Sinhala
32972,எரேஷா,Sinhala
32973,துலாஞ்ஜலீ,Sinhala
32974,ஹொன்னந்தரகே,Sinhala
32975,பிரியதர்ஷனீ,Sinhala
32976,பிரதினந்திஸ்,Sinhala
32977,அபயவிக்கிரம,Sinhala
32978,மியூரி,Sinhala
32979,ஸ்ரியாலதா,Sinhala
32980,சஹப்தீன்,Muslim
32981,ஜரூக்தீன்,Muslim
32982,ரோஷனி,Sinhala
32983,நஜுமுதீன்,Muslim
32984,யக்தெஹி,Sinhala
32985,கொம்பவக,Sinhala
32986,ஆலவதீ,Sinhala
32987,துலம்மிகா,Sinhala
32988,கலுபெரும,Sinhala
32989,யடிவல,Sinhala
32990,தர்மசிங்க,Sinhala
32991,சங்கரலிங்கம்,Tamil
32992,ஜெசீலா,Tamil
32993,சஸிகா,Sinhala
32994,பர்குஸ்,Sinhala
32995,அல்வாரிஸ்,Sinhala
32996,ஹிதெல்லகே,Sinhala
32997,ஜயலத்,Sinhala
32998,எகல,Sinhala
32999,ஹென்சன்,Sinhala
33000,சஜிகா,Sinhala
33001,ஜயலதா,Sinhala
33002,சுஜீதா,Sinhala
33003,குணசேன,Sinhala
33004,ரமன்த்,Sinhala
33005,அதுகொரலெ,Sinhala
33006,ரஷித,Sinhala
33007,கெடிபெ,Sinhala
33008,சதுன்,Sinhala
33009,ஜவாஹீர்,Muslim
33010,பஹீம்,Muslim
33011,கோபாலசிங்கம்,Tamil
33012,காளிப்பிள்ளை,Tamil
33013,கதிர்காமன்,Sinhala
33014,பவலேந்திரன்,Tamil
33015,செல்லப்பிள்ளை,Tamil
33016,சிவமலர்,Tamil
33017,வேலாப்போடி,Sinhala
33018,வயிரமுத்து,Sinhala
33019,தியாகினி,Sinhala
33020,மேகவர்ணன்,Tamil
33021,சதீஸ்க்கரன்,Tamil
33022,வெலிதொட்டகே,Sinhala
33023,பூலா,Sinhala
33024,பெனஸ்,Sinhala
33025,அஸ்காப்,Muslim
33026,அத்மடலகே,Sinhala
33027,உமர்லெவ்வை,Muslim
33028,பதுறுத்தீன்,Muslim
33029,சிபாயா,Muslim
33030,கியாசுத்தீன்,Muslim
33031,ஹாலித்,Sinhala
33032,கான்கர,Sinhala
33033,மணிக்குவடு,Sinhala
33034,குமீஷ,Sinhala
33035,மல்ஹார,Sinhala
33036,பிந்துஹேவா,Sinhala
33037,ஹங்சஜ,Sinhala
33038,களுபெரும,Sinhala
33039,ஜங்குர,Sinhala
33040,படபெந்தி,Sinhala
33041,உதீஷ,Sinhala
33042,இதுவர,Sinhala
33043,பிறிமல்ஷா,Sinhala
33044,சலினி,Sinhala
33045,தெவரஹந்தி,Sinhala
33046,சம்பாவதி,Sinhala
33047,தனுஷ்கா,Sinhala
33048,கவீஷ்வரி,Tamil
33049,பெம்மாவடு,Sinhala
33050,பிலிப்பென்னே,Sinhala
33051,வெயிஹேனகே,Sinhala
33052,பமோதி,Sinhala
33053,விதர்ஸனா,Sinhala
33054,மஞ்ஜரி,Sinhala
33055,ரங்சி,Sinhala
33056,யஸோமி,Sinhala
33057,பட்டுவன்துடாவ,Sinhala
33058,அம்பிகாபதி,Sinhala
33059,இராசேஸ்வரன்,Tamil
33060,கம்பொலகே,Sinhala
33061,வெரோனி,Sinhala
33062,காவ்யா,Sinhala
33063,பொன்செகா,Sinhala
33064,தில்ருக்சனி,Sinhala
33065,தெடியலை,Sinhala
33066,இஜிரா,Sinhala
33067,இராமகிருஷ்ணா,Tamil
33068,பொடிமஹத்மயா,Sinhala
33069,பனன்வெல,Sinhala
33070,பந்துலரத்தின,Sinhala
33071,சுலக்ஷா,Sinhala
33072,தத்ஸரணி,Sinhala
33073,கொலொன்னகே,Sinhala
33074,லக்க்ஷ்மன்,Sinhala
33075,வெலெந்தாவ,Sinhala
33076,திலினா,Sinhala
33077,ஷிம்ரா,Muslim
33078,ஷிகாம்,Sinhala
33079,கர்தேலிஸ்,Sinhala
33080,உஷான்தினி,Sinhala
33081,சஷினி,Sinhala
33082,சன்சலா,Sinhala
33083,நிஷ்ஷன்கா,Sinhala
33084,மதுமனீ,Sinhala
33085,கிரிபொருகே,Sinhala
33086,அமிர்தானந்தன்,Sinhala
33087,விசாரி,Sinhala
33088,கொம்புருகமுவகே,Sinhala
33089,நாவானகே,Sinhala
33090,சத்கோரலகே,Sinhala
33091,டொரேத்தியா,Sinhala
33092,அனோஷினீ,Sinhala
33093,விம்லசிரி,Sinhala
33094,தேவசுரேந்த்ரகே,Sinhala
33095,லொகுஎல்லமுரகே,Sinhala
33096,போலானலாகே,Sinhala
33097,பயியாகலகே,Sinhala
33098,கதிரினா,Sinhala
33099,சந்த்ராவதி,Sinhala
33100,கொளம்பகே,Sinhala
33101,கொன்சல்பொதேஜுகே,Sinhala
33102,வளகடவத்தகே,Sinhala
33103,ஜினைதீன்,Muslim
33104,சுஆதா,Sinhala
33105,விரகோன்,Sinhala
33106,பிரியதர்ஸினீ,Sinhala
33107,பாயிஸ்,Muslim
33108,ஹப்லா,Muslim
33109,ஊருகம்வே,Tamil
33110,ரதலகே,Sinhala
33111,பால்பட்டன்கட்டிகே,Sinhala
33112,டொரீன்,Muslim
33113,ரங்கீ,Sinhala
33114,சதுரங்கனீ,Sinhala
33115,லிந்தமுலகே,Sinhala
33116,நெலீடா,Sinhala
33117,ஷார்லீன்,Muslim
33118,தீகிரிகே,Sinhala
33119,றோஸ்மேரி,Tamil
33120,மனுஜா,Sinhala
33121,லெஸ்லி,Sinhala
33122,கெக்குனுவல,Sinhala
33123,கலை,Tamil
33124,முலாசாரிலாகே,Sinhala
33125,தெசிகா,Sinhala
33126,கருணாதிலக,Sinhala
33127,சுமந்தனி,Sinhala
33128,அசுரப்புலிகே,Sinhala
33129,களுவாதேவ,Sinhala
33130,சுபாஸினி,Sinhala
33131,மனரம்,Sinhala
